filename,tier,event,event_date,field_size,placement,archetype,source_url
2026-05_regional-indianapolis-2026_143rd_dragapult-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,143,Dragapult Dudunsparce,https://limitlesstcg.com/decks/list/27692
2026-05_regional-indianapolis-2026_144th_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,144,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27693
2026-05_regional-indianapolis-2026_145th_cynthias-garchomp.csv,the_rest,Regional Indianapolis,2026-05-30,1974,145,Cynthia's Garchomp,https://limitlesstcg.com/decks/list/27694
2026-05_regional-indianapolis-2026_146th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,146,Hydrapple,https://limitlesstcg.com/decks/list/27695
2026-05_regional-indianapolis-2026_147th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,147,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27696
2026-05_regional-indianapolis-2026_148th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,148,Ogerpon Box,https://limitlesstcg.com/decks/list/27697
2026-05_regional-indianapolis-2026_149th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,149,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27698
2026-05_regional-indianapolis-2026_151st_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,151,Mega Lucario,https://limitlesstcg.com/decks/list/27700
2026-05_regional-indianapolis-2026_152nd_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,152,Hydrapple,https://limitlesstcg.com/decks/list/27701
2026-05_regional-indianapolis-2026_153rd_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,153,Hydrapple,https://limitlesstcg.com/decks/list/27702
2026-05_regional-indianapolis-2026_154th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,154,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27703
2026-05_regional-indianapolis-2026_155th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,155,Ogerpon Box,https://limitlesstcg.com/decks/list/27704
2026-05_regional-indianapolis-2026_156th_alakazam-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,156,Alakazam Dudunsparce,https://limitlesstcg.com/decks/list/27705
2026-05_regional-indianapolis-2026_158th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,158,Dragapult,https://limitlesstcg.com/decks/list/27706
2026-05_regional-indianapolis-2026_159th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,159,Dragapult,https://limitlesstcg.com/decks/list/27707
2026-05_regional-indianapolis-2026_160th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,160,Hydrapple,https://limitlesstcg.com/decks/list/27708
2026-05_regional-indianapolis-2026_161st_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,161,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27709
2026-05_regional-indianapolis-2026_163rd_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,163,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27710
2026-05_regional-indianapolis-2026_164th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,164,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27711
2026-05_regional-indianapolis-2026_165th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,165,Hydrapple,https://limitlesstcg.com/decks/list/26536
2026-05_regional-indianapolis-2026_166th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,166,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27712
2026-05_regional-indianapolis-2026_167th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,167,Dragapult Blaziken,https://limitlesstcg.com/decks/list/26838
2026-05_regional-indianapolis-2026_169th_grimmsnarl-froslass.csv,the_rest,Regional Indianapolis,2026-05-30,1974,169,Grimmsnarl Froslass,https://limitlesstcg.com/decks/list/27714
2026-05_regional-indianapolis-2026_171st_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,171,Dragapult,https://limitlesstcg.com/decks/list/27715
2026-05_regional-indianapolis-2026_172nd_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,172,Ogerpon Box,https://limitlesstcg.com/decks/list/27716
2026-05_regional-indianapolis-2026_173rd_alakazam-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,173,Alakazam Dudunsparce,https://limitlesstcg.com/decks/list/27717
2026-05_regional-indianapolis-2026_174th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,174,Dragapult,https://limitlesstcg.com/decks/list/27718
2026-05_regional-indianapolis-2026_175th_rockets-honchkrow.csv,the_rest,Regional Indianapolis,2026-05-30,1974,175,Rocket's Honchkrow,https://limitlesstcg.com/decks/list/27719
2026-05_regional-indianapolis-2026_178th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,178,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27720
2026-05_regional-indianapolis-2026_185th_greninja.csv,the_rest,Regional Indianapolis,2026-05-30,1974,185,Greninja,https://limitlesstcg.com/decks/list/27721
2026-05_regional-indianapolis-2026_188th_slowking.csv,the_rest,Regional Indianapolis,2026-05-30,1974,188,Slowking,https://limitlesstcg.com/decks/list/27722
2026-05_regional-indianapolis-2026_189th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,189,Ogerpon Box,https://limitlesstcg.com/decks/list/27437
2026-05_regional-indianapolis-2026_190th_lopunny-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,190,Lopunny Dudunsparce,https://limitlesstcg.com/decks/list/27723
2026-05_regional-indianapolis-2026_191st_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,191,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27724
2026-05_regional-indianapolis-2026_192nd_dragapult-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,192,Dragapult Dudunsparce,https://limitlesstcg.com/decks/list/27725
2026-05_regional-indianapolis-2026_193rd_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,193,Hydrapple,https://limitlesstcg.com/decks/list/27726
2026-05_regional-indianapolis-2026_194th_lopunny-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,194,Lopunny Dudunsparce,https://limitlesstcg.com/decks/list/26823
2026-05_regional-indianapolis-2026_195th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,195,Hydrapple,https://limitlesstcg.com/decks/list/27727
2026-05_regional-indianapolis-2026_196th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,196,N's Zoroark,https://limitlesstcg.com/decks/list/27728
2026-05_regional-indianapolis-2026_200th_lopunny-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,200,Lopunny Dudunsparce,https://limitlesstcg.com/decks/list/27729
2026-05_regional-indianapolis-2026_201st_cynthias-garchomp.csv,the_rest,Regional Indianapolis,2026-05-30,1974,201,Cynthia's Garchomp,https://limitlesstcg.com/decks/list/27730
2026-05_regional-indianapolis-2026_202nd_ogerpon-meganium.csv,the_rest,Regional Indianapolis,2026-05-30,1974,202,Ogerpon Meganium,https://limitlesstcg.com/decks/list/27731
2026-05_regional-indianapolis-2026_203rd_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,203,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27732
2026-05_regional-indianapolis-2026_204th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,204,Dragapult Blaziken,https://limitlesstcg.com/decks/list/27733
2026-05_regional-indianapolis-2026_205th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,205,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27734
2026-05_regional-indianapolis-2026_206th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,206,Dragapult,https://limitlesstcg.com/decks/list/27735
2026-05_regional-indianapolis-2026_207th_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,207,Festival Lead,https://limitlesstcg.com/decks/list/27736
2026-05_regional-indianapolis-2026_208th_lillies-clefairy.csv,the_rest,Regional Indianapolis,2026-05-30,1974,208,Lillie's Clefairy,https://limitlesstcg.com/decks/list/27737
2026-05_regional-indianapolis-2026_209th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,209,Hydrapple,https://limitlesstcg.com/decks/list/27738
2026-05_regional-indianapolis-2026_211th_greninja.csv,the_rest,Regional Indianapolis,2026-05-30,1974,211,Greninja,https://limitlesstcg.com/decks/list/27739
2026-05_regional-indianapolis-2026_212th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,212,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27740
2026-05_regional-indianapolis-2026_213th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,213,Hydrapple,https://limitlesstcg.com/decks/list/27741
2026-05_regional-indianapolis-2026_214th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,214,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27742
2026-05_regional-indianapolis-2026_215th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,215,Dragapult,https://limitlesstcg.com/decks/list/27743
2026-05_regional-indianapolis-2026_216th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,216,Dragapult Blaziken,https://limitlesstcg.com/decks/list/27744
2026-05_regional-indianapolis-2026_217th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,217,Dragapult,https://limitlesstcg.com/decks/list/27745
2026-05_regional-indianapolis-2026_218th_cynthias-garchomp.csv,the_rest,Regional Indianapolis,2026-05-30,1974,218,Cynthia's Garchomp,https://limitlesstcg.com/decks/list/27746
2026-05_regional-indianapolis-2026_219th_cynthias-garchomp.csv,the_rest,Regional Indianapolis,2026-05-30,1974,219,Cynthia's Garchomp,https://limitlesstcg.com/decks/list/27747
2026-05_regional-indianapolis-2026_224th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,224,Dragapult Blaziken,https://limitlesstcg.com/decks/list/27749
2026-05_regional-indianapolis-2026_225th_dragapult-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,225,Dragapult Dudunsparce,https://limitlesstcg.com/decks/list/27750
2026-05_regional-indianapolis-2026_226th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,226,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27751
2026-05_regional-indianapolis-2026_227th_alakazam-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,227,Alakazam Dudunsparce,https://limitlesstcg.com/decks/list/27752
2026-05_regional-indianapolis-2026_228th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,228,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27753
2026-05_regional-indianapolis-2026_229th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,229,Dragapult,https://limitlesstcg.com/decks/list/27754
2026-05_regional-indianapolis-2026_230th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,230,N's Zoroark,https://limitlesstcg.com/decks/list/27755
2026-05_regional-indianapolis-2026_231st_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,231,Ogerpon Box,https://limitlesstcg.com/decks/list/27756
2026-05_regional-indianapolis-2026_232nd_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,232,Ogerpon Box,https://limitlesstcg.com/decks/list/27757
2026-05_regional-indianapolis-2026_233rd_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,233,Festival Lead,https://limitlesstcg.com/decks/list/27758
2026-05_regional-indianapolis-2026_235th_dragapult-froslass.csv,the_rest,Regional Indianapolis,2026-05-30,1974,235,Dragapult Froslass,https://limitlesstcg.com/decks/list/27759
2026-05_regional-indianapolis-2026_237th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,237,Ogerpon Box,https://limitlesstcg.com/decks/list/27760
2026-05_regional-indianapolis-2026_238th_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,238,Mega Lucario,https://limitlesstcg.com/decks/list/27761
2026-05_regional-indianapolis-2026_239th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,239,Ogerpon Box,https://limitlesstcg.com/decks/list/27762
2026-05_regional-indianapolis-2026_241st_slowking.csv,the_rest,Regional Indianapolis,2026-05-30,1974,241,Slowking,https://limitlesstcg.com/decks/list/27763
2026-05_regional-indianapolis-2026_243rd_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,243,Dragapult,https://limitlesstcg.com/decks/list/27764
2026-05_regional-indianapolis-2026_245th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,245,Ogerpon Box,https://limitlesstcg.com/decks/list/27765
2026-05_regional-indianapolis-2026_247th_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,247,Mega Lucario,https://limitlesstcg.com/decks/list/27766
2026-05_regional-indianapolis-2026_248th_kangaskhan-bouffalant.csv,the_rest,Regional Indianapolis,2026-05-30,1974,248,Kangaskhan Bouffalant,https://limitlesstcg.com/decks/list/27767
2026-05_regional-indianapolis-2026_249th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,249,Hydrapple,https://limitlesstcg.com/decks/list/27768
2026-05_regional-indianapolis-2026_250th_slowking.csv,the_rest,Regional Indianapolis,2026-05-30,1974,250,Slowking,https://limitlesstcg.com/decks/list/27155
2026-05_regional-indianapolis-2026_251st_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,251,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27769
2026-05_regional-indianapolis-2026_256th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,256,Dragapult,https://limitlesstcg.com/decks/list/27770
2026-05_regional-indianapolis-2026_259th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,259,N's Zoroark,https://limitlesstcg.com/decks/list/27771
2026-05_regional-indianapolis-2026_260th_starmie-froslass.csv,the_rest,Regional Indianapolis,2026-05-30,1974,260,Starmie Froslass,https://limitlesstcg.com/decks/list/27772
2026-05_regional-indianapolis-2026_261st_alakazam-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,261,Alakazam Dudunsparce,https://limitlesstcg.com/decks/list/27773
2026-05_regional-indianapolis-2026_262nd_dragapult-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,262,Dragapult Dudunsparce,https://limitlesstcg.com/decks/list/27774
2026-05_regional-indianapolis-2026_265th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,265,Hydrapple,https://limitlesstcg.com/decks/list/27775
2026-05_regional-indianapolis-2026_266th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,266,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27776
2026-05_regional-indianapolis-2026_267th_flareon-noctowl.csv,the_rest,Regional Indianapolis,2026-05-30,1974,267,Flareon Noctowl,https://limitlesstcg.com/decks/list/27777
2026-05_regional-indianapolis-2026_268th_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,268,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27154
2026-05_regional-indianapolis-2026_270th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,270,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27778
2026-05_regional-indianapolis-2026_271st_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,271,Dragapult,https://limitlesstcg.com/decks/list/27779
2026-05_regional-indianapolis-2026_272nd_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,272,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27780
2026-05_regional-indianapolis-2026_273rd_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,273,Hydrapple,https://limitlesstcg.com/decks/list/27781
2026-05_regional-indianapolis-2026_275th_lucario-hariyama.csv,the_rest,Regional Indianapolis,2026-05-30,1974,275,Lucario Hariyama,https://limitlesstcg.com/decks/list/27782
2026-05_regional-indianapolis-2026_276th_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,276,Mega Lucario,https://limitlesstcg.com/decks/list/27783
2026-05_regional-indianapolis-2026_279th_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,279,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27784
2026-05_regional-indianapolis-2026_280th_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,280,Ogerpon Box,https://limitlesstcg.com/decks/list/27785
2026-05_regional-indianapolis-2026_281st_dragapult-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,281,Dragapult Dudunsparce,https://limitlesstcg.com/decks/list/27786
2026-05_regional-indianapolis-2026_282nd_lopunny-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,282,Lopunny Dudunsparce,https://limitlesstcg.com/decks/list/27787
2026-05_regional-indianapolis-2026_283rd_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,283,Ogerpon Box,https://limitlesstcg.com/decks/list/27788
2026-05_regional-indianapolis-2026_284th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,284,Dragapult,https://limitlesstcg.com/decks/list/27789
2026-05_regional-indianapolis-2026_285th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,285,Dragapult,https://limitlesstcg.com/decks/list/27790
2026-05_regional-indianapolis-2026_286th_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,286,Festival Lead,https://limitlesstcg.com/decks/list/27791
2026-05_regional-indianapolis-2026_287th_slowking.csv,the_rest,Regional Indianapolis,2026-05-30,1974,287,Slowking,https://limitlesstcg.com/decks/list/27792
2026-05_regional-indianapolis-2026_288th_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,288,Festival Lead,https://limitlesstcg.com/decks/list/27793
2026-05_regional-indianapolis-2026_289th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,289,Dragapult,https://limitlesstcg.com/decks/list/27450
2026-05_regional-indianapolis-2026_294th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,294,Dragapult,https://limitlesstcg.com/decks/list/27597
2026-05_regional-indianapolis-2026_296th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,296,N's Zoroark,https://limitlesstcg.com/decks/list/27794
2026-05_regional-indianapolis-2026_297th_okidogi-barbaracle.csv,the_rest,Regional Indianapolis,2026-05-30,1974,297,Okidogi Barbaracle,https://limitlesstcg.com/decks/list/27795
2026-05_regional-indianapolis-2026_298th_cynthias-garchomp.csv,the_rest,Regional Indianapolis,2026-05-30,1974,298,Cynthia's Garchomp,https://limitlesstcg.com/decks/list/27796
2026-05_regional-indianapolis-2026_301st_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,301,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27797
2026-05_regional-indianapolis-2026_303rd_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,303,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27798
2026-05_regional-indianapolis-2026_306th_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,306,Mega Lucario,https://limitlesstcg.com/decks/list/27799
2026-05_regional-indianapolis-2026_307th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,307,N's Zoroark,https://limitlesstcg.com/decks/list/27800
2026-05_regional-indianapolis-2026_309th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,309,Dragapult,https://limitlesstcg.com/decks/list/27801
2026-05_regional-indianapolis-2026_310th_mega-starmie.csv,the_rest,Regional Indianapolis,2026-05-30,1974,310,Mega Starmie,https://limitlesstcg.com/decks/list/27802
2026-05_regional-indianapolis-2026_311th_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,311,Mega Lucario,https://limitlesstcg.com/decks/list/27803
2026-05_regional-indianapolis-2026_313th_grimmsnarl-froslass.csv,the_rest,Regional Indianapolis,2026-05-30,1974,313,Grimmsnarl Froslass,https://limitlesstcg.com/decks/list/27804
2026-05_regional-indianapolis-2026_314th_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,314,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27805
2026-05_regional-indianapolis-2026_315th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,315,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27806
2026-05_regional-indianapolis-2026_316th_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,316,Festival Lead,https://limitlesstcg.com/decks/list/27807
2026-05_regional-indianapolis-2026_317th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,317,Dragapult Blaziken,https://limitlesstcg.com/decks/list/27808
2026-05_regional-indianapolis-2026_318th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,318,Dragapult,https://limitlesstcg.com/decks/list/27431
2026-05_regional-indianapolis-2026_319th_greninja.csv,the_rest,Regional Indianapolis,2026-05-30,1974,319,Greninja,https://limitlesstcg.com/decks/list/26834
2026-05_regional-indianapolis-2026_321st_ogerpon-box.csv,the_rest,Regional Indianapolis,2026-05-30,1974,321,Ogerpon Box,https://limitlesstcg.com/decks/list/27809
2026-05_regional-indianapolis-2026_322nd_ethans-typhlosion.csv,the_rest,Regional Indianapolis,2026-05-30,1974,322,Ethan's Typhlosion,https://limitlesstcg.com/decks/list/27810
2026-05_regional-indianapolis-2026_323rd_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,323,Mega Lucario,https://limitlesstcg.com/decks/list/27811
2026-05_regional-indianapolis-2026_325th_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,325,Festival Lead,https://limitlesstcg.com/decks/list/27812
2026-05_regional-indianapolis-2026_326th_kangaskhan-bouffalant.csv,the_rest,Regional Indianapolis,2026-05-30,1974,326,Kangaskhan Bouffalant,https://limitlesstcg.com/decks/list/27813
2026-05_regional-indianapolis-2026_327th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,327,Dragapult,https://limitlesstcg.com/decks/list/27814
2026-05_regional-indianapolis-2026_328th_cynthias-garchomp.csv,the_rest,Regional Indianapolis,2026-05-30,1974,328,Cynthia's Garchomp,https://limitlesstcg.com/decks/list/27815
2026-05_regional-indianapolis-2026_330th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,330,Dragapult Blaziken,https://limitlesstcg.com/decks/list/27816
2026-05_regional-indianapolis-2026_331st_starmie-froslass.csv,the_rest,Regional Indianapolis,2026-05-30,1974,331,Starmie Froslass,https://limitlesstcg.com/decks/list/27817
2026-05_regional-indianapolis-2026_332nd_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,332,Dragapult,https://limitlesstcg.com/decks/list/27818
2026-05_regional-indianapolis-2026_333rd_archaludon-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,333,Archaludon Dudunsparce,https://limitlesstcg.com/decks/list/27819
2026-05_regional-indianapolis-2026_334th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,334,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27820
2026-05_regional-indianapolis-2026_335th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,335,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27821
2026-05_regional-indianapolis-2026_337th_lucario-hariyama.csv,the_rest,Regional Indianapolis,2026-05-30,1974,337,Lucario Hariyama,https://limitlesstcg.com/decks/list/27822
2026-05_regional-indianapolis-2026_338th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,338,Hydrapple,https://limitlesstcg.com/decks/list/27823
2026-05_regional-indianapolis-2026_339th_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,339,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27144
2026-05_regional-indianapolis-2026_340th_lopunny-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,340,Lopunny Dudunsparce,https://limitlesstcg.com/decks/list/27824
2026-05_regional-indianapolis-2026_341st_rockets-mewtwo.csv,the_rest,Regional Indianapolis,2026-05-30,1974,341,Rocket's Mewtwo,https://limitlesstcg.com/decks/list/27825
2026-05_regional-indianapolis-2026_343rd_mega-lucario.csv,the_rest,Regional Indianapolis,2026-05-30,1974,343,Mega Lucario,https://limitlesstcg.com/decks/list/27826
2026-05_regional-indianapolis-2026_344th_dragapult-dusknoir.csv,the_rest,Regional Indianapolis,2026-05-30,1974,344,Dragapult Dusknoir,https://limitlesstcg.com/decks/list/27827
2026-05_regional-indianapolis-2026_345th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,345,N's Zoroark,https://limitlesstcg.com/decks/list/27828
2026-05_regional-indianapolis-2026_347th_hydrapple.csv,the_rest,Regional Indianapolis,2026-05-30,1974,347,Hydrapple,https://limitlesstcg.com/decks/list/27829
2026-05_regional-indianapolis-2026_349th_dragapult-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,349,Dragapult Dudunsparce,https://limitlesstcg.com/decks/list/27830
2026-05_regional-indianapolis-2026_350th_slowking.csv,the_rest,Regional Indianapolis,2026-05-30,1974,350,Slowking,https://limitlesstcg.com/decks/list/27831
2026-05_regional-indianapolis-2026_351st_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,351,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27832
2026-05_regional-indianapolis-2026_352nd_alakazam-dudunsparce.csv,the_rest,Regional Indianapolis,2026-05-30,1974,352,Alakazam Dudunsparce,https://limitlesstcg.com/decks/list/27833
2026-05_regional-indianapolis-2026_353rd_starmie-froslass.csv,the_rest,Regional Indianapolis,2026-05-30,1974,353,Starmie Froslass,https://limitlesstcg.com/decks/list/27834
2026-05_regional-indianapolis-2026_354th_raging-bolt-ogerpon.csv,the_rest,Regional Indianapolis,2026-05-30,1974,354,Raging Bolt Ogerpon,https://limitlesstcg.com/decks/list/27835
2026-05_regional-indianapolis-2026_355th_festival-lead.csv,the_rest,Regional Indianapolis,2026-05-30,1974,355,Festival Lead,https://limitlesstcg.com/decks/list/27836
2026-05_regional-indianapolis-2026_356th_ns-zoroark.csv,the_rest,Regional Indianapolis,2026-05-30,1974,356,N's Zoroark,https://limitlesstcg.com/decks/list/27837
2026-05_regional-indianapolis-2026_357th_dragapult.csv,the_rest,Regional Indianapolis,2026-05-30,1974,357,Dragapult,https://limitlesstcg.com/decks/list/27838
2026-05_regional-indianapolis-2026_358th_dragapult-blaziken.csv,the_rest,Regional Indianapolis,2026-05-30,1974,358,Dragapult Blaziken,https://limitlesstcg.com/decks/list/27839
2026-05_regional-indianapolis-2026_359th_lucario-hariyama.csv,the_rest,Regional Indianapolis,2026-05-30,1974,359,Lucario Hariyama,https://limitlesstcg.com/decks/list/27840
